source,species,id,onlyTrainingOptimization,model,performance,adaptModelInTesting,parameter1,value1,parameter2,value2,parameter3,value3
HumScrm,humans,40,True,RLELO_F,0.892601899046621,False,a ,1.95281239694567, b ,2.05077011054349, s ,-0.096251984642878
HumScrm,humans,40,False,RLELO_F,0.892601899046621,False,a ,1.95281239694567, b ,2.05077011054349, s ,-0.096251984642878
HumScrm,humans,41,True,RLELO_F,0.944198143787499,False,a ,2.8341806437005, b ,2.41308431031771, s ,-0.009347780144547
HumScrm,humans,41,False,RLELO_F,0.944198143787499,False,a ,2.8341806437005, b ,2.41308431031771, s ,-0.009347780144547
RGMDL3,macaques,1,False,RLELO,0.695307527066508,False,a ,5.73440517873515, b ,5.49053703726692,,
HumScrm,humans,42,True,RLELO_F,0.886563470277571,False,a ,2.33810919225888, b ,1.8228712931254, s ,0.005652933273524
HumScrm,humans,42,False,RLELO_F,0.886563470277571,False,a ,2.33810919225888, b ,1.8228712931254, s ,0.005652933273524
HumScrm,humans,43,True,RLELO_F,0.878573213917863,False,a ,2.29039341434826, b ,1.95762434688957, s ,-0.06296586077694
HumScrm,humans,43,False,RLELO_F,0.878573213917863,False,a ,2.29039341434826, b ,1.95762434688957, s ,-0.06296586077694
Camarena,pigeons,2,False,RLELO_F,0.712730207161058,False,a ,1.5, b ,1.5, s ,1.5
HumScrm,humans,44,True,RLELO_F,0.908005104325536,False,a ,2.68134100223957, b ,1.86661280880302, s ,0.398453532173564
HumScrm,humans,44,False,RLELO_F,0.910939048586372,False,a ,2.95332448183097, b ,2.31351995631716, s ,0.027489719162423
RGMDL3,macaques,2,True,RLELO,0.788203865534204,False,a ,6.08138412389352, b ,5.41850361474973,,
HumScrm,humans,45,True,RLELO_F,0.835461498470713,False,a ,2.02835762271048, b ,2.93113366342447, s ,0.118039291844748
HumScrm,humans,45,False,RLELO_F,0.840191320276004,False,a ,2.03772095173915, b ,3.04358798155342, s ,0.019140754081246
HumScrm,humans,46,True,RLELO_F,0.526413956714103,False,a ,0.5, b ,0.588205718557756, s ,0.411429399834314
RGMDL1,macaques,2,False,RLELO_F,0.726910873111905,False,a ,2.43219360596107, b ,1.35282268702682, s ,0.018567543049301
RGMDL2,macaques,3,False,RLELO_F,0.857985691064838,False,a ,2.6092007208702, b ,1.77099636974023, s ,-0.00704773151768
HumScrm,humans,46,False,RLELO_F,0.526413956714103,False,a ,0.5, b ,0.588205718557756, s ,0.411429399834314
FHL,macaques,2,False,RLELO,0.733761121311781,False,a ,4.56516003945165, b ,4.36529873524768,,
Camarena,pigeons,1,False,RLELO,0.778362877972828,False,a ,2.40357931320549, b ,2.74323747633532,,
RGMDL3,macaques,2,False,RLELO,0.814041278217871,False,a ,6.08704206753504, b ,5.41630533628116,,
HumScrm,humans,47,False,RLELO_F,0.862769088843164,False,a ,2.60345723224879, b ,2.07541860137628, s ,0.109342965202934
HumScrm,humans,47,True,RLELO_F,0.862769088843164,False,a ,2.60345723224879, b ,2.07541860137628, s ,0.109342965202934
HumScrm,humans,48,False,RLELO_F,0.565325292985842,False,a ,1.44942996022846, b ,0.590284331814181, s ,0.516854001212841
HumScrm,humans,48,True,RLELO_F,0.565325292985842,False,a ,1.44942996022846, b ,0.590284331814181, s ,0.516854001212841
HumScrm,humans,49,False,RLELO_F,0.53213815847472,False,a ,2.64564851038553, b ,2.09857215932558, s ,0.073469908873284
Camarena,pigeons,4,False,RLELO,0.758807856022243,False,a ,3.58207573041135, b ,3.00160439770325,,
HumScrm,humans,49,True,RLELO_F,0.543615807885198,False,a ,2.70865911543153, b ,3.53978638557913, s ,-0.890013096545566
RGMDL3,macaques,3,True,RLELO,0.637826852890732,False,a ,2.58903269344339, b ,1.27255895499836,,
HumScrm,humans,50,False,RLELO_F,0.895662877194405,False,a ,2.52226592797973, b ,3.14041514037982, s ,-0.00334676791315
HumScrm,humans,50,True,RLELO_F,0.895662877194405,False,a ,2.52226592797973, b ,3.14041514037982, s ,-0.00334676791315
FHL,macaques,3,False,RLELO,0.629325161711449,False,a ,3.77981444229252, b ,4.28086563078732,,
HumScrm,humans,51,True,RLELO_F,0.88303027157652,False,a ,3.61591155329046, b ,2.30809890228566, s ,0.148900367273495
HumScrm,humans,51,False,RLELO_F,0.879531086209224,False,a ,3.39887284525136, b ,2.06917731747454, s ,0.075008669895617
Camarena,pigeons,5,False,RLELO,0.715287865585865,False,a ,3.48801576231005, b ,2.9868677629182,,
HumScrm,humans,52,True,RLELO_F,0.736419621413285,False,a ,3.22494781376056, b ,2.31203490206343, s ,0.034131699635364
HumScrm,humans,52,False,RLELO_F,0.756115322109125,False,a ,2.78868750781911, b ,2.30117053693617, s ,-0.129378828535587
HumScrm,humans,53,True,RLELO_F,0.793809944548114,False,a ,2.76554985699332, b ,2.36664721522074, s ,0.164247766574144
HumScrm,humans,53,False,RLELO_F,0.793809944548114,False,a ,2.76554985699332, b ,2.36664721522074, s ,0.164247766574144
RGMDL3,macaques,3,False,RLELO,0.684036350097926,False,a ,2.74929496806435, b ,1.25665501958497,,
FHL,macaques,1,False,Trabasso,0.663624450060844,False,h ,-0.5,,,,
HumScrm,humans,54,True,RLELO_F,0.518748297579923,False,a ,2.88484506273936, b ,-2.51560148934278, s ,-0.177880584769002
HumScrm,humans,54,False,RLELO_F,0.518748297579923,False,a ,2.88484506273936, b ,-2.51560148934278, s ,-0.177880584769002
Camarena,pigeons,6,False,RLELO,0.795412640930735,False,a ,2.43242058617592, b ,2.55032305203499,,
HumScrm,humans,55,True,RLELO_F,0.760492921455737,False,a ,2.48857004575791, b ,2.06232477698143, s ,-0.078796935270684
HumScrm,humans,55,False,RLELO_F,0.760492921455737,False,a ,2.48857004575791, b ,2.06232477698143, s ,-0.078796935270684
RGMDL3,macaques,4,True,RLELO,0.722205026524701,False,a ,5.18100245737495, b ,6.62949409478656,,
HumScrm,humans,56,True,RLELO_F,0.57567253642678,False,a ,-0.150618773493266, b ,0.607069801749314, s ,0.82909098883305
HumScrm,humans,56,False,RLELO_F,0.57567253642678,False,a ,-0.150618773493266, b ,0.607069801749314, s ,0.82909098883305
RGMDL1,macaques,3,False,RLELO_F,0.638321320467959,False,a ,2.3216151919249, b ,0.887821623099383, s ,0.100585229820237
RGMDL2,macaques,4,False,RLELO_F,0.869835330444569,False,a ,2.9077951671967, b ,1.86637195674849, s ,-0.016893390813304
HumScrm,humans,57,True,RLELO_F,0.786738557626781,False,a ,2.28208986201045, b ,1.70423739618047, s ,-0.086244363774968
HumScrm,humans,57,False,RLELO_F,0.796105960109939,False,a ,2.30487692141909, b ,1.67767333850068, s ,-0.063335363970329
RGMDL3,macaques,1,True,Trabasso,0.635369188696445,False,h ,-0.5,,,,
FHL,macaques,2,False,Trabasso,0.7339586645469,False,h ,-0.5,,,,
HumScrm,humans,58,True,RLELO_F,0.869396167270689,False,a ,2.55173949306479, b ,2.20224094075406, s ,0.028565063070058
HumScrm,humans,58,False,RLELO_F,0.869396167270689,False,a ,2.55173949306479, b ,2.20224094075406, s ,0.028565063070058
Camarena,pigeons,7,False,RLELO,0.846036626684119,False,a ,4.32903037088073, b ,4.74031550945218,,
RGMDL3,macaques,4,False,RLELO,0.754347001715285,False,a ,5.17109089835498, b ,6.65580944335721,,
HumScrm,humans,59,True,RLELO_F,0.684419149311339,False,a ,1.52192138163982, b ,0.495722620445098, s ,0.478143203547984
HumScrm,humans,59,False,RLELO_F,0.684419149311339,False,a ,1.52192138163982, b ,0.495722620445098, s ,0.478143203547984
RGMDL3,macaques,2,True,Trabasso,0.7883502170767,False,h ,-0.5,,,,
FHL,macaques,3,False,Trabasso,0.629644426687974,False,h ,-0.5,,,,
HumScrm,humans,60,True,RLELO_F,0.570182253040022,False,a ,0.492305237374973, b ,0.492960678651132, s ,0.561623766381907
HumScrm,humans,60,False,RLELO_F,0.570182253040022,False,a ,0.492305237374973, b ,0.492960678651132, s ,0.561623766381907
HumScrm,humans,61,False,RLELO_F,0.521796600749707,False,a ,2.49626003027536, b ,1.87473268882342, s ,-0.042420859156429
HumScrm,humans,61,True,RLELO_F,0.521796600749707,False,a ,2.49626003027536, b ,1.87473268882342, s ,-0.042420859156429
RGMDL3,macaques,3,True,Trabasso,0.638404615577574,False,h ,-0.5,,,,
Camarena,pigeons,8,False,RLELO,0.781780316864681,False,a ,2.17106830644485, b ,2.97908536357176,,
RGMDL3,macaques,1,False,Trabasso,0.695297349709114,False,h ,-0.5,,,,
FHL,macaques,1,False,DeSoto,0.66353084339605,False,a ,0.5,,,,
HumScrm,humans,62,False,RLELO_F,0.727341047766741,False,a ,2.32666802924959, b ,2.19515176938002, s ,0.160677905086864
HumScrm,humans,62,True,RLELO_F,0.727341047766741,False,a ,2.32666802924959, b ,2.19515176938002, s ,0.160677905086864
HumScrm,humans,63,False,RLELO_F,0.525630253766819,False,a ,1.49029725287158, b ,1.47409251016129, s ,0.443956189740353
HumScrm,humans,63,True,RLELO_F,0.525630253766819,False,a ,1.49029725287158, b ,1.47409251016129, s ,0.443956189740353
RGMDL3,macaques,4,True,Trabasso,0.722057142857143,False,h ,-0.5,,,,
RGMDL3,macaques,2,False,Trabasso,0.814154054282574,False,h ,-0.5,,,,
HumScrm,humans,64,False,RLELO_F,0.83616470366436,False,a ,1.04149314138041, b ,1.6994275680505, s ,1.50032511576422
HumScrm,humans,64,True,RLELO_F,0.83616470366436,False,a ,1.04149314138041, b ,1.6994275680505, s ,1.50032511576422
Camarena,pigeons,9,False,RLELO,0.719862542005246,False,a ,1.96963513421261, b ,0.327640069963691,,
RGMDL3,macaques,1,True,DeSoto,0.635369188696445,False,a ,0.5,,,,
HumScrm,humans,65,False,RLELO_F,0.885441606282014,False,a ,3.01800812623094, b ,1.85469874362524, s ,0.125347782955576
FHL,macaques,2,False,DeSoto,0.734022257551669,False,a ,0.5,,,,
HumScrm,humans,65,True,RLELO_F,0.885441606282014,False,a ,3.01800812623094, b ,1.85469874362524, s ,0.125347782955576
RGMDL3,macaques,3,False,Trabasso,0.684480295773464,False,h ,-0.5,,,,
RGMDL2,macaques,1,False,RLELO,0.874609320672303,False,a ,4.58646699325152, b ,4.90796128765638,,
HumScrm,humans,66,False,RLELO_F,0.882581301084552,False,a ,3.07496972287658, b ,1.70447873646265, s ,-0.16076188281985
HumScrm,humans,66,True,RLELO_F,0.895278291079402,False,a ,2.20436690652563, b ,1.90832647881739, s ,-0.096665840587294
FHL,macaques,3,False,DeSoto,0.629724330803036,False,a ,0.5,,,,
RGMDL3,macaques,2,True,DeSoto,0.788109020742885,False,a ,0.5,,,,
HumScrm,humans,67,False,RLELO_F,0.820554713865954,False,a ,2.98012617374128, b ,2.17111596847941, s ,-0.161111723784003
HumScrm,humans,67,True,RLELO_F,0.820554713865954,False,a ,2.98012617374128, b ,2.17111596847941, s ,-0.161111723784003
RGMDL3,macaques,4,False,Trabasso,0.754251012145749,False,h ,-0.5,,,,
RGMDL3,macaques,3,True,DeSoto,0.638655462184874,False,a ,0.5,,,,
Camarena,pigeons,10,False,RLELO,0.77436416158476,False,a ,2.26401307027688, b ,3.21666866504729,,
HumScrm,humans,68,False,RLELO_F,0.579608345255862,False,a ,0.587227687135159, b ,0.485998476819167, s ,1.53544227181738
HumScrm,humans,68,True,RLELO_F,0.579608345255862,False,a ,0.587227687135159, b ,0.485998476819167, s ,1.53544227181738
HumScrm,humans,69,False,RLELO_F,0.720135391181725,False,a ,1.98329044337319, b ,2.83250763317064, s ,0.054990643673579
HumScrm,humans,69,True,RLELO_F,0.720135391181725,False,a ,1.98329044337319, b ,2.83250763317064, s ,0.054990643673579
RGMDL3,macaques,1,False,DeSoto,0.695297349709114,False,a ,0.5,,,,
RGMDL3,macaques,4,True,DeSoto,0.722171428571429,False,a ,0.5,,,,
HumScrm,humans,70,False,RLELO_F,0.922274048339891,False,a ,3.20219404549629, b ,3.12944095045304, s ,-0.161751054006886
HumScrm,humans,70,True,RLELO_F,0.922274048339891,False,a ,3.20219404549629, b ,3.12944095045304, s ,-0.161751054006886
RGMDL3,macaques,2,False,DeSoto,0.813984949691384,False,a ,0.5,,,,
HumScrm,humans,71,False,RLELO_F,0.883017737821649,False,a ,3.36437725051581, b ,1.50506290675514, s ,-0.583481811536949
HumScrm,humans,71,True,RLELO_F,0.883017737821649,False,a ,3.36437725051581, b ,1.50506290675514, s ,-0.583481811536949
Camarena,pigeons,11,False,RLELO,0.75257337613918,False,a ,2.02846485666708, b ,3.05865901790365,,
HumScrm,humans,72,False,RLELO_F,0.845799126150694,False,a ,2.5292201314157, b ,1.61386555295258, s ,0.140327440277569
HumScrm,humans,72,True,RLELO_F,0.813132989424061,False,a ,2.51122970861343, b ,1.60070417121907, s ,0.114678686098872
FHL,macaques,1,False,SCTinterpr,0.597842366376486,False,a ,2.5645,,,,
RGMDL3,macaques,3,False,DeSoto,0.684648348878245,False,a ,0.5,,,,
HumScrm,humans,73,False,RLELO_F,0.782729646300587,False,a ,2.11604855354662, b ,2.11559758127696, s ,0.018085327430255
HumScrm,humans,73,True,RLELO_F,0.782729646300587,False,a ,2.11604855354662, b ,2.11559758127696, s ,0.018085327430255
RGMDL3,macaques,1,True,SCTinterpr,0.402575205104831,False,a ,0.50490625,,,,
RGMDL2,macaques,2,False,RLELO,0.879225126204415,False,a ,4.82358623853018, b ,4.50956245534882,,
RGMDL1,macaques,4,False,RLELO_F,0.744425350647799,False,a ,3.82966651848153, b ,0.876555097887591, s ,0.023354516750821
HumScrm,humans,74,False,RLELO_F,0.525316493510942,False,a ,-0.552751327817202, b ,0.109776562383195, s ,-0.996451269820454
RGMDL3,macaques,4,False,DeSoto,0.754331983805668,False,a ,0.5,,,,
HumScrm,humans,74,True,RLELO_F,0.525316493510942,False,a ,-0.552751327817202, b ,0.109776562383195, s ,-0.996451269820454
Camarena,pigeons,2,False,RLELO,0.709463544327215,False,a ,3.24433875280524, b ,3.83861975357012,,
HumScrm,humans,75,False,RLELO_F,0.807935541770437,False,a ,3.24866315763163, b ,1.65014340803244, s ,-0.391608805139861
HumScrm,humans,75,True,RLELO_F,0.807935541770437,False,a ,3.24866315763163, b ,1.65014340803244, s ,-0.391608805139861
Camarena,pigeons,1,False,Trabasso,0.778534523250352,False,h ,-0.5,,,,
HumScrm,humans,76,False,RLELO_F,0.521740488220091,False,a ,1.50821765547142, b ,0.510768484438029, s ,0.507787843505167
HumScrm,humans,76,True,RLELO_F,0.521740488220091,False,a ,1.50821765547142, b ,0.510768484438029, s ,0.507787843505167
Camarena,pigeons,4,False,Trabasso,0.759117082533589,False,h ,-0.5,,,,
HumScrm,humans,77,False,RLELO_F,0.813950348770238,False,a ,3.94263381486707, b ,1.74641178351006, s ,0.038898949011594
HumScrm,humans,77,True,RLELO_F,0.813950348770238,False,a ,3.94263381486707, b ,1.74641178351006, s ,0.038898949011594
RGMDL3,macaques,2,True,SCTinterpr,0.585926193921852,False,a ,-1.485375,,,,
Camarena,pigeons,5,False,Trabasso,0.715909090909091,False,h ,-0.5,,,,
HumScrm,humans,1,False,RLELO,0.890350376162926,False,a ,4.47251437772321, b ,4.45193190283341,,
HumScrm,humans,1,True,RLELO,0.890350376162926,False,a ,4.47251437772321, b ,4.45193190283341,,
RGMDL3,macaques,1,False,SCTinterpr,0.49991919844861,False,a ,-0.499,,,,
HumScrm,humans,2,False,RLELO,0.668977482008018,False,a ,2.43499699852169, b ,1.86746785328644,,
HumScrm,humans,2,True,RLELO,0.668977482008018,False,a ,2.43499699852169, b ,1.86746785328644,,
Camarena,pigeons,6,False,Trabasso,0.795766177531874,False,h ,-0.5,,,,
FHL,macaques,2,False,SCTinterpr,0.492655007949126,False,a ,-0.499,,,,
HumScrm,humans,3,False,RLELO,0.771693106635003,False,a ,4.91309041975835, b ,4.06837439630066,,
HumScrm,humans,3,True,RLELO,0.771693106635003,False,a ,4.91309041975835, b ,4.06837439630066,,
Camarena,pigeons,7,False,Trabasso,0.846276474607151,False,h ,-0.5,,,,
HumScrm,humans,4,False,RLELO,0.885904020754189,False,a ,6.82167369576582, b ,6.45698560049211,,
HumScrm,humans,4,True,RLELO,0.885904020754189,False,a ,6.82167369576582, b ,6.45698560049211,,
Camarena,pigeons,8,False,Trabasso,0.781919850885368,False,h ,-0.5,,,,
RGMDL2,macaques,3,False,RLELO,0.858799291525501,False,a ,4.75342608211611, b ,4.36662207323219,,
HumScrm,humans,5,False,RLELO,0.769975485150905,False,a ,4.71347377697676, b ,4.74222024102154,,
RGMDL3,macaques,2,False,SCTinterpr,0.593599391223472,False,a ,1.249,,,,
HumScrm,humans,5,True,RLELO,0.784349179962179,False,a ,4.70627963267349, b ,4.74025589147652,,
RGMDL3,macaques,3,True,SCTinterpr,0.508779631255487,False,a ,1.247046875,,,,
HumScrm,humans,6,False,RLELO,0.899963681705044,False,a ,4.59794817255305, b ,4.85786988452914,,
FHL,macaques,3,False,SCTinterpr,0.486616060727127,False,a ,1.5224375,,,,
HumScrm,humans,6,True,RLELO,0.899963681705044,False,a ,4.59794817255305, b ,4.85786988452914,,
Camarena,pigeons,9,False,Trabasso,0.719298245614035,False,h ,-0.5,,,,
HumScrm,humans,7,False,RLELO,0.865593063529617,False,a ,5.70653363003898, b ,6.22904172142519,,
HumScrm,humans,7,True,RLELO,0.865593063529617,False,a ,5.70653363003898, b ,6.22904172142519,,
Camarena,pigeons,10,False,Trabasso,0.774731823599523,False,h ,-0.5,,,,
HumScrm,humans,8,False,RLELO,0.871843224154661,False,a ,5.19669121564744, b ,5.39527023393247,,
HumScrm,humans,8,True,RLELO,0.871843224154661,False,a ,5.19669121564744, b ,5.39527023393247,,
HumScrm,humans,9,False,RLELO,0.858093584701463,False,a ,2.18053368946523, b ,1.77299738221658,,
HumScrm,humans,9,True,RLELO,0.858093584701463,False,a ,2.18053368946523, b ,1.77299738221658,,
Camarena,pigeons,11,False,Trabasso,0.752656288608846,False,h ,-0.5,,,,
HumScrm,humans,10,False,RLELO,0.831221101767672,False,a ,5.58188561405801, b ,5.94957216028944,,
RGMDL1,macaques,1,False,RLELO,0.629124343831507,False,a ,12.4080691023791, b ,11.2144024299785,,
RGMDL3,macaques,3,False,SCTinterpr,0.529871439374842,False,a ,-0.4775625,,,,
RGMDL3,macaques,4,True,SCTinterpr,0.544171428571429,False,a ,2.249,,,,
HumScrm,humans,10,True,RLELO,0.831221101767672,False,a ,5.58188561405801, b ,5.94957216028944,,
Camarena,pigeons,2,False,Trabasso,0.709433962264151,False,h ,-0.5,,,,
HumScrm,humans,11,False,RLELO,0.517785285685474,False,a ,0.564349566058208, b ,0.754821176915278,,
HumScrm,humans,11,True,RLELO,0.517785285685474,False,a ,0.564349566058208, b ,0.754821176915278,,
Camarena,pigeons,1,False,DeSoto,0.778064819163927,False,a ,0.5,,,,
HumScrm,humans,12,False,RLELO,0.930870313579435,False,a ,6.8707419854865, b ,7.48866125040679,,
HumScrm,humans,12,True,RLELO,0.930870313579435,False,a ,6.8707419854865, b ,7.48866125040679,,
Camarena,pigeons,4,False,DeSoto,0.759117082533589,False,a ,0.5,,,,
HumScrm,humans,13,False,RLELO,0.949927143480832,False,a ,4.41018936859541, b ,4.63942949458832,,
HumScrm,humans,13,True,RLELO,0.949927143480832,False,a ,4.41018936859541, b ,4.63942949458832,,
Camarena,pigeons,5,False,DeSoto,0.715631929046563,False,a ,0.5,,,,
RGMDL2,macaques,4,False,RLELO,0.870522100199904,False,a ,5.21330348636684, b ,4.99875370756864,,
HumScrm,humans,14,False,RLELO,0.904996942034479,False,a ,3.97232519765759, b ,5.05273120568664,,
HumScrm,humans,14,True,RLELO,0.904996942034479,False,a ,3.97232519765759, b ,5.05273120568664,,
Camarena,pigeons,6,False,DeSoto,0.795766177531874,False,a ,0.5,,,,
RGMDL3,macaques,4,False,SCTinterpr,0.541538461538462,False,a ,1.5088125,,,,
HumScrm,humans,15,False,RLELO,0.801556393150221,False,a ,2.40734036416281, b ,1.64176697354587,,
HumScrm,humans,15,True,RLELO,0.801556393150221,False,a ,2.40734036416281, b ,1.64176697354587,,
Camarena,pigeons,7,False,DeSoto,0.846276474607151,False,a ,0.5,,,,
FHL,macaques,1,False,SiemannDelius,0.663883921073522,False,bMinus ,0.231317230349532, bPlus ,1.57236144278945, e ,0.718190403391471
HumScrm,humans,16,False,RLELO,0.865276133961594,False,a ,6.07450766823921, b ,8.34317555821716,,
Camarena,pigeons,8,False,DeSoto,0.781609195402299,False,a ,0.5,,,,
HumScrm,humans,16,True,RLELO,0.865276133961594,False,a ,6.07450766823921, b ,8.34317555821716,,
HumScrm,humans,17,False,RLELO,0.781227584719628,False,a ,6.78510234311268, b ,6.48463211807387,,
Camarena,pigeons,9,False,DeSoto,0.719028340080972,False,a ,0.5,,,,
HumScrm,humans,17,True,RLELO,0.781227584719628,False,a ,6.78510234311268, b ,6.48463211807387,,
RGMDL3,macaques,1,True,SiemannDelius,0.637521257712414,False,bMinus ,0.169077816956707, bPlus ,0.42366094485367, e ,0.307054330206565
RGMDL2,macaques,1,False,Trabasso,0.874538435716683,False,h ,-0.5,,,,
HumScrm,humans,18,False,RLELO,0.500240414387902,False,a ,-0.144978630921009, b ,-0.081280329692239,,
Camarena,pigeons,10,False,DeSoto,0.774731823599523,False,a ,0.5,,,,
HumScrm,humans,18,True,RLELO,0.500240414387902,False,a ,-0.144978630921009, b ,-0.081280329692239,,
HumScrm,humans,19,False,RLELO,0.50000204594191,False,a ,-0.037078255575867, b ,-0.029195226509193,,
Camarena,pigeons,11,False,DeSoto,0.75240919199407,False,a ,0.5,,,,
HumScrm,humans,19,True,RLELO,0.50000204594191,False,a ,-0.037078255575867, b ,-0.029195226509193,,
HumScrm,humans,20,False,RLELO,0.816622291698113,False,a ,3.28357973804282, b ,1.57170821004595,,
Camarena,pigeons,2,False,DeSoto,0.709182389937107,False,a ,0.5,,,,
HumScrm,humans,20,True,RLELO,0.816622291698113,False,a ,3.28357973804282, b ,1.57170821004595,,
RGMDL2,macaques,2,False,Trabasso,0.879100960667029,False,h ,-0.5,,,,
HumScrm,humans,21,False,RLELO,0.501957517531549,False,a ,-0.283733369688329, b ,-0.225740002798604,,
HumScrm,humans,21,True,RLELO,0.501957517531549,False,a ,-0.283733369688329, b ,-0.225740002798604,,
RGMDL1,macaques,2,False,RLELO,0.727274982581308,False,a ,5.99980420681409, b ,5.65140611572151,,
RGMDL3,macaques,1,False,SiemannDelius,0.696823454489058,False,bMinus ,0.169092854241777, bPlus ,0.423661820386623, e ,0.307064195420168
HumScrm,humans,22,False,RLELO,0.567039502202683,False,a ,4.93195895034537, b ,4.0497012298954,,
HumScrm,humans,22,True,RLELO,0.567039502202683,False,a ,4.93195895034537, b ,4.0497012298954,,
Camarena,pigeons,1,False,SCTinterpr,0.571982151244716,False,a ,1.49709375,,,,
HumScrm,humans,23,False,RLELO,0.901529139843896,False,a ,6.90806055183789, b ,6.32632712699748,,
HumScrm,humans,23,True,RLELO,0.901529139843896,False,a ,6.90806055183789, b ,6.32632712699748,,
RGMDL3,macaques,2,True,SiemannDelius,0.788841238681422,False,bMinus ,0.235709181898899, bPlus ,1.95927836066605, e ,0.32919440950445
HumScrm,humans,24,False,RLELO,0.785446288505423,False,a ,4.39913811524256, b ,4.54490341843444,,
RGMDL2,macaques,3,False,Trabasso,0.858596805352683,False,h ,-0.5,,,,
HumScrm,humans,24,True,RLELO,0.785446288505423,False,a ,4.39913811524256, b ,4.54490341843444,,
Camarena,pigeons,4,False,SCTinterpr,0.606206014075496,False,a ,-1.501,,,,
HumScrm,humans,25,False,RLELO,0.798408935900984,False,a ,4.55770712630439, b ,4.5383835657976,,
HumScrm,humans,25,True,RLELO,0.798408935900984,False,a ,4.55770712630439, b ,4.5383835657976,,
HumScrm,humans,26,False,RLELO,0.605537434608601,False,a ,1.42220823215099, b ,2.04592271170024,,
HumScrm,humans,26,True,RLELO,0.605537434608601,False,a ,1.42220823215099, b ,2.04592271170024,,
Camarena,pigeons,5,False,SCTinterpr,0.517322616407982,False,a ,0.249,,,,
HumScrm,humans,27,False,RLELO,0.901213568210374,False,a ,4.61943406625396, b ,4.79970939854865,,
